1593.80,2.5526e-01
1598.95,2.5365e-01
1601.18,2.5265e-01
1616.86,2.4776e-01
1632.42,2.4140e-01
1647.91,2.3495e-01
1663.31,2.2837e-01
1678.61,2.2230e-01
1693.82,2.1656e-01
1708.93,2.0883e-01
1723.95,2.0162e-01
1738.86,1.9575e-01
1753.69,1.9120e-01
1768.43,1.8609e-01
1783.07,1.7953e-01
1797.62,1.7368e-01
1812.08,1.6894e-01
1826.44,1.6450e-01
1840.72,1.6060e-01
1854.90,1.5607e-01
1869.00,1.5078e-01
1883.00,1.4869e-01
1896.92,1.4611e-01
1910.75,1.4282e-01
1924.48,1.3756e-01
1938.13,1.3268e-01
1951.71,1.3072e-01
1965.19,1.2810e-01
1978.59,1.2509e-01
1991.92,1.2292e-01
2005.15,1.2071e-01
2018.31,1.1828e-01
2031.38,1.1586e-01
2044.38,1.1290e-01
2057.30,1.0953e-01
2070.13,1.0761e-01
2082.89,1.0529e-01
2095.58,1.0229e-01
2108.19,1.0025e-01
2120.73,9.8018e-02
2133.20,9.6059e-02
2145.59,9.3811e-02
2157.91,9.1299e-02
2170.15,9.0304e-02
2182.34,8.8765e-02
2194.44,8.6975e-02
2206.48,8.5917e-02
2218.45,8.4103e-02
2230.36,8.2628e-02
2242.20,8.1589e-02
2253.97,7.8925e-02
2265.68,7.7173e-02
2277.33,7.6114e-02
2288.91,7.3926e-02
2300.43,7.2616e-02
2311.89,7.1192e-02
2323.28,7.0622e-02
2334.63,6.8908e-02
2345.90,6.7624e-02
2357.11,6.6281e-02
2368.28,6.4529e-02
2379.37,6.3567e-02
2390.42,6.3228e-02
2401.40,6.2519e-02
2412.34,6.1134e-02
